year,system_name,subgroup,pct_met_exceeded,student_group
2022,Trousdale County,,55.2,All Students
2022,Trousdale County,,55.1,All Students
2022,Trousdale County,,30.9,All Students
2022,Trousdale County,,29.2,All Students
2022,Trousdale County,,51.0,All Students
2022,Trousdale County,,36.6,All Students
2022,Trousdale County,,45.5,All Students
2022,Trousdale County,,51.2,All Students
2022,Trousdale County,,54.7,All Students
2022,Trousdale County,,57.8,All Students
2022,Trousdale County,,49.7,All Students
2022,Trousdale County,,44.8,All Students
2022,Trousdale County,,40.9,All Students
2022,Trousdale County,,44.5,All Students
2022,Trousdale County,,54.5,All Students
2022,Trousdale County,,67.0,All Students
2022,Trousdale County,,53.9,All Students
2022,Trousdale County,,51.3,All Students
2022,Trousdale County,,55.4,All Students
2022,Trousdale County,,69.8,All Students
2022,Trousdale County,,43.1,All Students
2022,Trousdale County,,56.2,All Students
2022,Trousdale County,,55.3,All Students
2022,Trousdale County,,53.5,All Students
2022,Unicoi County,,,All Students
2022,Unicoi County,,20.9,All Students
2022,Unicoi County,,18.0,All Students
2022,Unicoi County,,57.9,All Students
2022,Unicoi County,,7.6,All Students
2022,Unicoi County,,13.5,All Students
2022,Unicoi County,,44.3,All Students
2022,Unicoi County,,6.7,All Students
2022,Unicoi County,,93.8,All Students
2022,Unicoi County,,46.6,All Students
2022,Unicoi County,,29.9,All Students
2022,Unicoi County,,41.5,All Students
2022,Unicoi County,,31.8,All Students
2022,Unicoi County,,25.5,All Students
2022,Unicoi County,,35.3,All Students
2022,Unicoi County,,21.9,All Students
2022,Unicoi County,,30.9,All Students
2022,Unicoi County,,28.4,All Students
2022,Unicoi County,,29.1,All Students
2022,Unicoi County,,34.8,All Students
2022,Unicoi County,,36.4,All Students
2022,Unicoi County,,34.7,All Students
2022,Unicoi County,,14.0,All Students
2022,Unicoi County,,,All Students
2022,Unicoi County,,10.4,All Students
2022,Unicoi County,,35.2,All Students
2022,Unicoi County,,37.0,All Students
2022,Unicoi County,,28.5,All Students
2022,Unicoi County,,26.1,All Students
2022,Unicoi County,,24.4,All Students
2022,Unicoi County,,33.5,All Students
2022,Unicoi County,,30.9,All Students
2022,Unicoi County,,27.6,All Students
2022,Unicoi County,,49.7,All Students
2022,Unicoi County,,34.8,All Students
2022,Unicoi County,,47.9,All Students
2022,Unicoi County,,49.6,All Students
2022,Unicoi County,,30.2,All Students
2022,Unicoi County,,39.5,All Students
2022,Unicoi County,,37.9,All Students
2022,Unicoi County,,65.1,All Students
2022,Unicoi County,,50.0,All Students
2022,Unicoi County,,50.6,All Students
2022,Unicoi County,,15.4,All Students
2022,Unicoi County,,15.0,All Students
2022,Union County,,,All Students
2022,Union County,,25.0,All Students
2022,Union County,,15.8,All Students
2022,Union County,,16.5,All Students
2022,Union County,,14.7,All Students
2022,Union County,,14.4,All Students
2022,Union County,,16.1,All Students
2022,Union County,,63.5,All Students
2022,Union County,,33.3,All Students
2022,Union County,,21.9,All Students
2022,Union County,,20.5,All Students
2022,Union County,,21.6,All Students
2022,Union County,,18.7,All Students
2022,Union County,,22.5,All Students
2022,Union County,,15.6,All Students
2022,Union County,,62.2,All Students
2022,Union County,,20.1,All Students
2022,Union County,,21.3,All Students
2022,Union County,,21.3,All Students
2022,Union County,,28.3,All Students
2022,Union County,,28.1,All Students
2022,Union County,,15.4,All Students
2022,Union County,,,All Students
2022,Union County,,13.9,All Students
2022,Union County,,16.5,All Students
2022,Union County,,18.0,All Students
2022,Union County,,16.4,All Students
2022,Union County,,7.6,All Students
2022,Union County,,12.4,All Students
2022,Union County,,15.4,All Students
2022,Union County,,64.9,All Students
2022,Union County,,14.3,All Students
2022,Union County,,25.9,All Students
2022,Union County,,35.4,All Students
2022,Union County,,25.3,All Students
2022,Union County,,23.6,All Students
2022,Union County,,23.6,All Students
2022,Union County,,17.1,All Students
2022,Union County,,75.0,All Students
2022,Union County,,25.1,All Students
2022,Union County,,20.9,All Students
2022,Union County,,19.9,All Students
2022,Union County,,25.7,All Students
2022,Union County,,90.0,All Students
2022,Union County,,22.1,All Students
2022,Union County,,26.6,All Students
2022,Union County,,26.4,All Students
2022,Van Buren County,,19.2,All Students
2022,Van Buren County,,17.9,All Students
2022,Van Buren County,,5.8,All Students
2022,Van Buren County,,5.7,All Students
2022,Van Buren County,,38.7,All Students
2022,Van Buren County,,42.5,All Students
2022,Van Buren County,,18.0,All Students
2022,Van Buren County,,21.6,All Students
2022,Van Buren County,,43.9,All Students
2022,Van Buren County,,22.9,All Students
2022,Van Buren County,,20.8,All Students
2022,Van Buren County,,15.8,All Students
2022,Van Buren County,,23.9,All Students
2022,Van Buren County,,43.6,All Students
2022,Van Buren County,,42.9,All Students
2022,Van Buren County,,38.9,All Students
2022,Van Buren County,,38.9,All Students
2022,Van Buren County,,26.0,All Students
2022,Van Buren County,,26.4,All Students
2022,Van Buren County,,34.4,All Students
2022,Van Buren County,,21.6,All Students
2022,Van Buren County,,45.6,All Students
2022,Van Buren County,,35.4,All Students
2022,Van Buren County,,22.9,All Students
2022,Van Buren County,,54.4,All Students
2022,Van Buren County,,36.3,All Students
2022,Van Buren County,,24.6,All Students
2022,Van Buren County,,39.2,All Students
2022,Van Buren County,,40.4,All Students
2022,Van Buren County,,37.5,All Students
2022,Van Buren County,,35.4,All Students
2022,Van Buren County,,33.3,All Students
2022,Van Buren County,,34.8,All Students
2022,Van Buren County,,35.4,All Students
2022,Van Buren County,,33.3,All Students
2022,Van Buren County,,35.1,All Students
2022,Van Buren County,,34.6,All Students
2022,Warren County,,6.5,All Students
2022,Warren County,,86.7,All Students
2022,Warren County,,20.3,All Students
2022,Warren County,,21.4,All Students
2022,Warren County,,50.0,All Students
2022,Warren County,,8.1,All Students
2022,Warren County,,2.5,All Students
2022,Warren County,,14.1,All Students
2022,Warren County,,41.1,All Students
2022,Warren County,,54.5,All Students
2022,Warren County,,21.7,All Students
2022,Warren County,,16.7,All Students
2022,Warren County,,38.1,All Students
2022,Warren County,,54.5,All Students
2022,Warren County,,28.3,All Students
2022,Warren County,,33.5,All Students
2022,Warren County,,27.3,All Students
2022,Warren County,,31.4,All Students
2022,Warren County,,41.7,All Students
2022,Warren County,,25.4,All Students
2022,Warren County,,19.2,All Students
2022,Warren County,,34.0,All Students
2022,Warren County,,27.3,All Students
2022,Warren County,,30.7,All Students
2022,Warren County,,30.3,All Students
2022,Warren County,,44.3,All Students
2022,Warren County,,9.1,All Students
2022,Warren County,,10.0,All Students
2022,Warren County,,39.5,All Students
2022,Warren County,,11.2,All Students
2022,Warren County,,5.0,All Students
2022,Warren County,,5.0,All Students
2022,Warren County,,16.7,All Students
2022,Warren County,,10.6,All Students
2022,Warren County,,28.0,All Students
2022,Warren County,,32.6,All Students
2022,Warren County,,22.8,All Students
2022,Warren County,,27.9,All Students
2022,Warren County,,58.3,All Students
2022,Warren County,,14.9,All Students
2022,Warren County,,25.4,All Students
2022,Warren County,,46.8,All Students
2022,Warren County,,25.1,All Students
2022,Warren County,,31.7,All Students
2022,Warren County,,42.2,All Students
2022,Warren County,,26.5,All Students
2022,Warren County,,27.3,All Students
2022,Warren County,,35.9,All Students
2022,Warren County,,50.0,All Students
2022,Warren County,,30.3,All Students
2022,Warren County,,30.8,All Students
2022,Warren County,,50.0,All Students
2022,Warren County,,32.6,All Students
2022,Warren County,,36.4,All Students
2022,Warren County,,36.1,All Students
2022,Warren County,,58.3,All Students
2022,Warren County,,31.9,All Students
2022,Warren County,,38.4,All Students
2022,Warren County,,46.4,All Students
2022,Warren County,,35.5,All Students
2022,Washington County,,3.8,All Students
2022,Washington County,,90.0,All Students
2022,Washington County,,22.8,All Students
2022,Washington County,,21.9,All Students
2022,Washington County,,69.8,All Students
2022,Washington County,,14.3,All Students
2022,Washington County,,4.8,All Students
2022,Washington County,,27.2,All Students
2022,Washington County,,30.6,All Students
2022,Washington County,,18.1,All Students
2022,Washington County,,76.5,All Students
2022,Washington County,,47.4,All Students
2022,Washington County,,39.7,All Students
2022,Washington County,,40.3,All Students
2022,Washington County,,38.7,All Students
2022,Washington County,,48.7,All Students
2022,Washington County,,43.6,All Students
2022,Washington County,,30.5,All Students
2022,Washington County,,50.0,All Students
2022,Washington County,,40.2,All Students
2022,Washington County,,17.9,All Students
2022,Washington County,,38.7,All Students
2022,Washington County,,37.8,All Students
2022,Washington County,,50.8,All Students
2022,Washington County,,13.3,All Students
2022,Washington County,,50.1,All Students
2022,Washington County,,24.6,All Students
2022,Washington County,,4.7,All Students
2022,Washington County,,,All Students
2022,Washington County,,80.4,All Students
2022,Washington County,,29.1,All Students
2022,Washington County,,38.4,All Students
2022,Washington County,,35.4,All Students
2022,Washington County,,34.4,All Students
2022,Washington County,,45.9,All Students
2022,Washington County,,43.2,All Students
2022,Washington County,,43.3,All Students
2022,Washington County,,61.1,All Students
2022,Washington County,,40.2,All Students
2022,Washington County,,44.7,All Students
2022,Washington County,,51.6,All Students
2022,Washington County,,39.6,All Students
2022,Washington County,,50.9,All Students
2022,Washington County,,44.7,All Students
2022,Washington County,,36.2,All Students
2022,Washington County,,63.3,All Students
2022,Washington County,,44.5,All Students
2022,Washington County,,55.5,All Students
2022,Washington County,,53.1,All Students
2022,Washington County,,49.8,All Students
2022,Washington County,,68.8,All Students
2022,Washington County,,52.7,All Students
2022,Washington County,,45.9,All Students
2022,Washington County,,51.2,All Students
2022,Washington County,,46.3,All Students
2022,Johnson City,,2.1,All Students
2022,Johnson City,,96.2,All Students
2022,Johnson City,,40.8,All Students
2022,Johnson City,,49.0,All Students
2022,Johnson City,,92.9,All Students
2022,Johnson City,,52.6,All Students
2022,Johnson City,,43.5,All Students
2022,Johnson City,,,All Students
2022,Johnson City,,61.2,All Students
2022,Johnson City,,22.7,All Students
2022,Johnson City,,8.3,All Students
2022,Johnson City,,63.8,All Students
2022,Johnson City,,56.0,All Students
2022,Johnson City,,55.4,All Students
2022,Johnson City,,62.3,All Students
2022,Johnson City,,53.1,All Students
2022,Johnson City,,30.0,All Students
2022,Johnson City,,53.9,All Students
2022,Johnson City,,52.2,All Students
2022,Johnson City,,27.3,All Students
2022,Johnson City,,43.4,All Students
2022,Johnson City,,38.7,All Students
2022,Johnson City,,53.4,All Students
2022,Johnson City,,50.5,All Students
2022,Johnson City,,49.6,All Students
2022,Johnson City,,56.0,All Students
2022,Johnson City,,16.7,All Students
2022,Johnson City,,54.5,All Students
2022,Johnson City,,41.6,All Students
2022,Johnson City,,12.5,All Students
2022,Johnson City,,,All Students
2022,Johnson City,,98.7,All Students
2022,Johnson City,,46.4,All Students
2022,Johnson City,,52.2,All Students
2022,Johnson City,,60.8,All Students
2022,Johnson City,,53.7,All Students
2022,Johnson City,,20.0,All Students
2022,Johnson City,,56.6,All Students
2022,Johnson City,,47.9,All Students
2022,Johnson City,,31.8,All Students
2022,Johnson City,,45.5,All Students
2022,Johnson City,,40.3,All Students
2022,Johnson City,,53.1,All Students
2022,Johnson City,,60.7,All Students
2022,Johnson City,,76.4,All Students
2022,Johnson City,,63.0,All Students
2022,Johnson City,,30.0,All Students
2022,Johnson City,,60.0,All Students
2022,Johnson City,,60.1,All Students
2022,Johnson City,,27.3,All Students
2022,Johnson City,,58.6,All Students
2022,Johnson City,,31.6,All Students
2022,Johnson City,,63.2,All Students
2022,Johnson City,,30.0,All Students
2022,Johnson City,,70.1,All Students
2022,Johnson City,,69.7,All Students
2022,Johnson City,,36.4,All Students
2022,Johnson City,,65.6,All Students
2022,Johnson City,,35.1,All Students
2022,Johnson City,,68.4,All Students
2022,Johnson City,,,All Students
2022,Johnson City,,4.2,All Students
2022,Wayne County,,3.6,All Students
2022,Wayne County,,20.2,All Students
2022,Wayne County,,17.0,All Students
2022,Wayne County,,4.5,All Students
2022,Wayne County,,12.5,All Students
2022,Wayne County,,11.1,All Students
2022,Wayne County,,34.9,All Students
2022,Wayne County,,44.4,All Students
2022,Wayne County,,32.1,All Students
2022,Wayne County,,35.4,All Students
2022,Wayne County,,19.6,All Students
2022,Wayne County,,26.5,All Students
2022,Wayne County,,30.1,All Students
2022,Wayne County,,32.7,All Students
2022,Wayne County,,28.0,All Students
2022,Wayne County,,20.4,All Students
2022,Wayne County,,56.3,All Students
2022,Wayne County,,26.1,All Students
2022,Wayne County,,35.3,All Students
2022,Wayne County,,35.0,All Students
2022,Wayne County,,38.6,All Students
2022,Wayne County,,38.3,All Students
2022,Wayne County,,18.9,All Students
2022,Wayne County,,14.8,All Students
2022,Wayne County,,,All Students
2022,Wayne County,,16.5,All Students
2022,Wayne County,,14.0,All Students
2022,Wayne County,,16.6,All Students
2022,Wayne County,,17.8,All Students
2022,Wayne County,,9.2,All Students
2022,Wayne County,,6.0,All Students
2022,Wayne County,,24.8,All Students
2022,Wayne County,,62.5,All Students
2022,Wayne County,,14.9,All Students
2022,Wayne County,,14.5,All Students
2022,Wayne County,,41.4,All Students
2022,Wayne County,,26.4,All Students
2022,Wayne County,,32.5,All Students
2022,Wayne County,,26.0,All Students
2022,Wayne County,,26.9,All Students
2022,Wayne County,,58.3,All Students
2022,Wayne County,,28.0,All Students
2022,Wayne County,,26.8,All Students
2022,Wayne County,,34.5,All Students
2022,Wayne County,,36.7,All Students
2022,Wayne County,,32.8,All Students
2022,Wayne County,,7.7,All Students
2022,Wayne County,,23.5,All Students
2022,Wayne County,,18.8,All Students
2022,Weakley County,,,All Students
2022,Weakley County,,81.3,All Students
2022,Weakley County,,14.0,All Students
2022,Weakley County,,17.0,All Students
2022,Weakley County,,80.6,All Students
2022,Weakley County,,27.8,All Students
2022,Weakley County,,33.9,All Students
2022,Weakley County,,44.7,All Students
2022,Weakley County,,4.2,All Students
2022,Weakley County,,48.3,All Students
2022,Weakley County,,41.8,All Students
2022,Weakley County,,52.1,All Students
2022,Weakley County,,48.4,All Students
2022,Weakley County,,44.3,All Students
2022,Weakley County,,43.8,All Students
2022,Weakley County,,39.6,All Students
2022,Weakley County,,27.7,All Students
2022,Weakley County,,74.1,All Students
2022,Weakley County,,42.4,All Students
2022,Weakley County,,34.7,All Students
2022,Weakley County,,34.7,All Students
2022,Weakley County,,47.3,All Students
2022,Weakley County,,46.6,All Students
2022,Weakley County,,21.9,All Students
2022,Weakley County,,,All Students
2022,Weakley County,,50.0,All Students
2022,Weakley County,,24.4,All Students
2022,Weakley County,,51.0,All Students
2022,Weakley County,,47.5,All Students
2022,Weakley County,,41.6,All Students
2022,Weakley County,,26.1,All Students
2022,Weakley County,,27.6,All Students
2022,Weakley County,,43.1,All Students
2022,Weakley County,,85.2,All Students
2022,Weakley County,,39.0,All Students
2022,Weakley County,,46.1,All Students
2022,Weakley County,,58.3,All Students
2022,Weakley County,,46.6,All Students
2022,Weakley County,,45.6,All Students
2022,Weakley County,,38.1,All Students
2022,Weakley County,,33.7,All Students
2022,Weakley County,,70.8,All Students
2022,Weakley County,,44.7,All Students
2022,Weakley County,,44.6,All Students
2022,Weakley County,,48.8,All Students
2022,Weakley County,,36.0,All Students
2022,Weakley County,,61.5,All Students
2022,Weakley County,,43.3,All Students
2022,White County,,56.7,All Students
2022,White County,,20.8,All Students
2022,White County,,16.7,All Students
2022,White County,,51.0,All Students
2022,White County,,43.6,All Students
2022,White County,,43.0,All Students
2022,White County,,38.6,All Students
2022,White County,,35.3,All Students
2022,White County,,41.5,All Students
2022,White County,,18.9,All Students
2022,White County,,57.1,All Students
2022,White County,,36.8,All Students
2022,White County,,31.4,All Students
2022,White County,,31.0,All Students
2022,White County,,53.8,All Students
2022,White County,,27.3,All Students
2022,White County,,52.3,All Students
2022,White County,,,All Students
2022,White County,,70.4,All Students
2022,White County,,12.7,All Students
2022,White County,,17.3,All Students
2022,White County,,26.2,All Students
2022,White County,,26.7,All Students
2022,White County,,71.8,All Students
2022,White County,,32.3,All Students
2022,White County,,75.0,All Students
2022,White County,,44.6,All Students
2022,White County,,15.4,All Students
2022,White County,,46.0,All Students
2022,White County,,45.1,All Students
2022,White County,,50.4,All Students
2022,White County,,41.2,All Students
2022,White County,,42.1,All Students
2022,White County,,32.0,All Students
2022,White County,,24.5,All Students
2022,White County,,50.0,All Students
2022,White County,,39.4,All Students
2022,White County,,50.2,All Students
2022,White County,,59.7,All Students
2022,White County,,39.7,All Students
2022,White County,,44.0,All Students
2022,White County,,45.8,All Students
2022,White County,,31.9,All Students
2022,White County,,52.4,All Students
2022,White County,,45.1,All Students
2022,White County,,54.4,All Students
2022,White County,,66.9,All Students
2022,White County,,39.3,All Students
2022,White County,,53.4,All Students
2022,White County,,9.1,All Students
2022,White County,,49.5,All Students
2022,White County,,47.6,All Students
2022,Williamson County,,5.4,All Students
2022,Williamson County,,10.0,All Students
2022,Williamson County,,95.2,All Students
2022,Williamson County,,86.1,All Students
2022,Williamson County,,27.2,All Students
2022,Williamson County,,48.4,All Students
2022,Williamson County,,84.7,All Students
2022,Williamson County,,36.9,All Students
2022,Williamson County,,5.4,All Students
2022,Williamson County,,,All Students
2022,Williamson County,,58.0,All Students
2022,Williamson County,,40.8,All Students
2022,Williamson County,,50.0,All Students
2022,Williamson County,,40.0,All Students
2022,Williamson County,,73.3,All Students
2022,Williamson County,,71.8,All Students
2022,Williamson County,,50.0,All Students
2022,Williamson County,,43.5,All Students
2022,Williamson County,,42.9,All Students
2022,Williamson County,,66.1,All Students
2022,Williamson County,,35.0,All Students
2022,Williamson County,,68.4,All Students
2022,Williamson County,,43.2,All Students
2022,Williamson County,,67.1,All Students
2022,Williamson County,,60.0,All Students
2022,Williamson County,,71.6,All Students
2022,Williamson County,,50.0,All Students
2022,Williamson County,,72.2,All Students
2022,Williamson County,,44.7,All Students
2022,Williamson County,,58.9,All Students
2022,Williamson County,,45.6,All Students
2022,Williamson County,,67.4,All Students
2022,Williamson County,,26.3,All Students
2022,Williamson County,,,All Students
2022,Williamson County,,70.2,All Students
2022,Williamson County,,69.7,All Students
2022,Williamson County,,80.6,All Students
2022,Williamson County,,35.0,All Students
2022,Williamson County,,80.2,All Students
2022,Williamson County,,44.3,All Students
2022,Williamson County,,16.9,All Students
2022,Williamson County,,6.4,All Students
2022,Williamson County,,98.0,All Students
2022,Williamson County,,88.5,All Students
2022,Williamson County,,62.3,All Students
2022,Williamson County,,43.5,All Students
2022,Williamson County,,35.7,All Students
2022,Williamson County,,72.6,All Students
2022,Williamson County,,50.0,All Students
2022,Williamson County,,72.5,All Students
2022,Williamson County,,45.9,All Students
2022,Williamson County,,74.4,All Students
2022,Williamson County,,64.0,All Students
2022,Williamson County,,61.5,All Students
2022,Williamson County,,65.6,All Students
2022,Williamson County,,64.4,All Students
2022,Williamson County,,52.6,All Students
2022,Williamson County,,64.0,All Students
2022,Williamson County,,50.2,All Students
2022,Williamson County,,68.6,All Students
2022,Williamson County,,61.4,All Students
2022,Williamson County,,72.4,All Students
2022,Williamson County,,54.5,All Students
2022,Williamson County,,78.7,All Students
2022,Williamson County,,39.5,All Students
2022,Williamson County,,71.1,All Students
2022,Williamson County,,62.5,All Students
2022,Williamson County,,75.0,All Students
2022,Williamson County,,45.5,All Students
2022,Williamson County,,78.2,All Students
2022,Williamson County,,57.9,All Students
2022,Williamson County,,75.3,All Students
2022,Williamson County,,53.3,All Students
2022,Williamson County,,75.1,All Students
2022,Williamson County,,72.0,All Students
2022,Williamson County,,79.3,All Students
2022,Williamson County,,36.4,All Students
2022,Williamson County,,80.5,All Students
2022,Williamson County,,55.3,All Students
2022,Williamson County,,79.0,All Students
2022,Williamson County,,53.1,All Students
2022,Williamson County,,79.6,All Students
2022,Williamson County,,52.2,All Students
2022,Williamson County,,68.0,All Students
2022,Williamson County,,68.3,All Students
2022,Williamson County,,67.8,All Students
2022,Franklin SSD,,93.3,All Students
2022,Franklin SSD,,78.7,All Students
2022,Franklin SSD,,80.8,All Students
2022,Franklin SSD,,55.9,All Students
2022,Franklin SSD,,60.5,All Students
2022,Franklin SSD,,54.1,All Students
2022,Franklin SSD,,56.9,All Students
2022,Franklin SSD,,54.2,All Students
2022,Franklin SSD,,39.5,All Students
2022,Franklin SSD,,57.1,All Students
2022,Franklin SSD,,53.5,All Students
2022,Franklin SSD,,52.8,All Students
2022,Franklin SSD,,55.7,All Students
2022,Franklin SSD,,65.4,All Students
2022,Franklin SSD,,44.0,All Students
2022,Franklin SSD,,46.7,All Students
2022,Franklin SSD,,35.4,All Students
2022,Franklin SSD,,71.4,All Students
2022,Franklin SSD,,50.8,All Students
2022,Franklin SSD,,55.7,All Students
2022,Franklin SSD,,64.1,All Students
2022,Franklin SSD,,58.3,All Students
2022,Franklin SSD,,60.6,All Students
2022,Franklin SSD,,53.0,All Students
2022,Franklin SSD,,54.7,All Students
2022,Franklin SSD,,68.8,All Students
2022,Franklin SSD,,57.8,All Students
2022,Franklin SSD,,65.5,All Students
2022,Franklin SSD,,70.7,All Students
2022,Franklin SSD,,63.1,All Students
2022,Franklin SSD,,66.4,All Students
2022,Wilson County,,9.8,All Students
2022,Wilson County,,87.7,All Students
2022,Wilson County,,17.1,All Students
2022,Wilson County,,28.6,All Students
2022,Wilson County,,73.1,All Students
2022,Wilson County,,21.9,All Students
2022,Wilson County,,7.4,All Students
2022,Wilson County,,36.0,All Students
2022,Wilson County,,44.6,All Students
2022,Wilson County,,63.0,All Students
2022,Wilson County,,36.5,All Students
2022,Wilson County,,33.3,All Students
2022,Wilson County,,55.0,All Students
2022,Wilson County,,51.1,All Students
2022,Wilson County,,63.0,All Students
2022,Wilson County,,57.9,All Students
2022,Wilson County,,29.4,All Students
2022,Wilson County,,47.9,All Students
2022,Wilson County,,31.6,All Students
2022,Wilson County,,54.2,All Students
2022,Wilson County,,55.3,All Students
2022,Wilson County,,80.0,All Students
2022,Wilson County,,51.8,All Students
2022,Wilson County,,48.8,All Students
2022,Wilson County,,66.7,All Students
2022,Wilson County,,33.7,All Students
2022,Wilson County,,49.5,All Students
2022,Wilson County,,48.5,All Students
2022,Wilson County,,20.5,All Students
2022,Wilson County,,,All Students
2022,Wilson County,,46.5,All Students
2022,Wilson County,,45.4,All Students
2022,Wilson County,,59.6,All Students
2022,Wilson County,,22.7,All Students
2022,Wilson County,,58.8,All Students
2022,Wilson County,,24.0,All Students
2022,Wilson County,,14.6,All Students
2022,Wilson County,,83.0,All Students
2022,Wilson County,,37.2,All Students
2022,Wilson County,,68.4,All Students
2022,Wilson County,,29.4,All Students
2022,Wilson County,,51.8,All Students
2022,Wilson County,,52.6,All Students
2022,Wilson County,,60.9,All Students
2022,Wilson County,,56.3,All Students
2022,Wilson County,,66.7,All Students
2022,Wilson County,,49.6,All Students
2022,Wilson County,,47.4,All Students
2022,Wilson County,,75.0,All Students
2022,Wilson County,,45.9,All Students
2022,Wilson County,,53.1,All Students
2022,Wilson County,,52.2,All Students
2022,Wilson County,,57.9,All Students
2022,Wilson County,,55.2,All Students
2022,Wilson County,,78.9,All Students
2022,Wilson County,,69.8,All Students
2022,Wilson County,,54.9,All Students
2022,Wilson County,,62.5,All Students
2022,Wilson County,,59.6,All Students
2022,Wilson County,,55.8,All Students
2022,Wilson County,,58.3,All Students
2022,Wilson County,,49.6,All Students
2022,Wilson County,,64.6,All Students
2022,Wilson County,,57.5,All Students
2022,Wilson County,,56.3,All Students
2022,Wilson County,,66.2,All Students
2022,Wilson County,,69.8,All Students
2022,Wilson County,,83.3,All Students
2022,Wilson County,,61.1,All Students
2022,Wilson County,,62.9,All Students
2022,Wilson County,,65.6,All Students
2022,Lebanon,,90.0,All Students
2022,Lebanon,,90.0,All Students
2022,Lebanon,,36.6,All Students
2022,Lebanon,,37.6,All Students
2022,Lebanon,,33.8,All Students
2022,Lebanon,,36.4,All Students
2022,Lebanon,,34.3,All Students
2022,Lebanon,,15.2,All Students
2022,Lebanon,,66.7,All Students
2022,Lebanon,,32.9,All Students
2022,Lebanon,,87.8,All Students
2022,Lebanon,,87.8,All Students
2022,Lebanon,,38.6,All Students
2022,Lebanon,,44.9,All Students
2022,Lebanon,,38.3,All Students
2022,Lebanon,,33.6,All Students
2022,Lebanon,,33.0,All Students
2022,Lebanon,,24.6,All Students
2022,Lebanon,,83.3,All Students
2022,Lebanon,,35.8,All Students
2022,Lebanon,,37.0,All Students
2022,Lebanon,,52.6,All Students
2022,Lebanon,,35.2,All Students
2022,Lebanon,,48.0,All Students
2022,Lebanon,,38.9,All Students
2022,Lebanon,,37.2,All Students
2022,Lebanon,,75.0,All Students
2022,Lebanon,,41.6,All Students
2022,Lebanon,,39.4,All Students
2022,Lebanon,,43.7,All Students
2022,Lebanon,,41.5,All Students
2022,Lebanon,,72.7,All Students
2022,Lebanon,,41.5,All Students
2022,Alvin C York Institute,,20.0,All Students
2022,Alvin C York Institute,,20.0,All Students
2022,Alvin C York Institute,,90.0,All Students
2022,Alvin C York Institute,,14.6,All Students
2022,Alvin C York Institute,,29.4,All Students
2022,Alvin C York Institute,,46.6,All Students
2022,Alvin C York Institute,,47.5,All Students
2022,Alvin C York Institute,,35.7,All Students
2022,Alvin C York Institute,,35.7,All Students
2022,Alvin C York Institute,,50.4,All Students
2022,Alvin C York Institute,,30.0,All Students
2022,Alvin C York Institute,,48.9,All Students
2022,Alvin C York Institute,,29.9,All Students
2022,Alvin C York Institute,,29.5,All Students
2022,Tennessee School for Blind,,33.3,All Students
2022,Tennessee School for Blind,,11.5,All Students
2022,Tennessee School for Blind,,,All Students
2022,Tennessee School for Blind,,41.7,All Students
2022,Tennessee School for Blind,,,All Students
2022,Tennessee School for Blind,,6.3,All Students
2022,Tennessee School for Blind,,,All Students
2022,Tennessee School for Blind,,20.0,All Students
2022,Tennessee School for Blind,,12.5,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,9.1,All Students
2022,Tennessee Schools for the Deaf,,9.1,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Tennessee Schools for the Deaf,,,All Students
2022,Department Of Children's Services Education Division,,,All Students
2022,Department Of Children's Services Education Division,,,All Students
2022,Department Of Children's Services Education Division,,,All Students
2022,Department Of Children's Services Education Division,,,All Students
2022,Department Of Children's Services Education Division,,,All Students
2022,Department Of Children's Services Education Division,,,All Students
2022,Department Of Children's Services Education Division,,,All Students
2022,Achievement School District,,,All Students
2022,Achievement School District,,1.5,All Students
2022,Achievement School District,,1.4,All Students
2022,Achievement School District,,,All Students
2022,Achievement School District,,3.1,All Students
2022,Achievement School District,,,All Students
2022,Achievement School District,,2.5,All Students
2022,Achievement School District,,5.6,All Students
2022,Achievement School District,,10.5,All Students
2022,Achievement School District,,10.0,All Students
2022,Achievement School District,,6.4,All Students
2022,Achievement School District,,58.3,All Students
2022,Achievement School District,,7.8,All Students
2022,Achievement School District,,47.6,All Students
2022,Achievement School District,,12.8,All Students
2022,Achievement School District,,72.2,All Students
2022,Achievement School District,,10.6,All Students
2022,Achievement School District,,94.4,All Students
2022,Achievement School District,,7.5,All Students
2022,Achievement School District,,73.7,All Students
2022,Achievement School District,,10.4,All Students
2022,Achievement School District,,45.8,All Students
2022,Achievement School District,,4.9,All Students
2022,Achievement School District,,65.8,All Students
2022,Achievement School District,,8.8,All Students
2022,Achievement School District,,18.2,All Students
2022,Achievement School District,,4.8,All Students
2022,Achievement School District,,5.2,All Students
2022,Achievement School District,,8.7,All Students
2022,Achievement School District,,6.3,All Students
2022,Achievement School District,,8.2,All Students
2022,Achievement School District,,1.2,All Students
